claim_id,customer_age,gender,occupation,policy_state,policy_type,policy_tenure_months,annual_premium,deductible,num_prior_claims,vehicle_make,vehicle_age,incident_type,incident_severity,incident_hour,incident_weekday,authorities_contacted,witnesses,police_report_filed,days_policy_to_incident,claim_amount,is_fraud
CLM107516,18,M,Retired,KA,Comprehensive,54,12224.18,1000,1,Maruti,14,Fire,Minor Damage,11,2,None,0.0,0,1014,18985.49,1
CLM107517,70,M,Professional,WB,Own Damage,43,25884.9,5000,1,Toyota,4,Collision,Minor Damage,5,3,Ambulance,2.0,1,518,28262.91,0
CLM107518,31,F,Retired,MH,Third Party,2,36153.14,2500,1,Kia,7,Collision,Major Damage,11,1,None,0.0,1,26,46277.31,0
CLM107519,27,M,Salaried,MH,Own Damage,27,18378.3,5000,0,Mahindra,15,Theft,Minor Damage,13,2,None,0.0,1,87,11236.51,0
CLM107520,26,M,Student,GJ,Own Damage,26,14753.85,2500,1,Tata,8,Collision,Major Damage,9,4,None,1.0,1,117,30799.99,0
CLM107521,74,M,Retired,WB,Own Damage,18,10350.23,2500,2,Kia,15,Theft,Minor Damage,2,1,Fire,1.0,0,287,19917.49,0
CLM107522,45,M,Professional,DL,Comprehensive,3,13423.98,1000,0,Maruti,7,Collision,Total Loss,16,3,Ambulance,1.0,1,71,88406.05,0
CLM107523,36,M,Student,WB,Comprehensive,12,10345.64,2500,0,Kia,9,Natural Calamity,Major Damage,15,2,Fire,1.0,0,272,43884.61,0
CLM107524,41,M,Retired,WB,Own Damage,2,18226.02,2500,1,Hyundai,5,Collision,Trivial Damage,23,1,Police,1.0,1,19,7296.0,0
CLM107525,23,M,Salaried,TN,Third Party,87,41915.62,5000,0,Honda,10,Collision,Total Loss,2,4,Police,0.0,1,2276,71693.1,0
CLM107526,35,M,Professional,KA,Third Party,23,19051.73,1000,0,Hyundai,14,Theft,Total Loss,6,4,Police,0.0,0,371,39565.59,1
CLM107527,32,F,Retired,DL,Comprehensive,34,25905.58,1000,0,Tata,7,Collision,Minor Damage,11,4,Ambulance,0.0,1,909,11521.52,0
CLM107528,63,F,Salaried,WB,Comprehensive,9,14574.63,2500,0,Mahindra,15,Theft,Total Loss,19,2,None,0.0,0,44,60026.31,0
CLM107529,21,M,Self-Employed,WB,Own Damage,3,17995.09,2500,0,Maruti,14,Collision,Trivial Damage,9,0,None,0.0,1,24,6478.63,0
CLM107530,42,F,Retired,WB,Comprehensive,17,13873.88,2500,2,Toyota,8,Collision,Minor Damage,3,4,Ambulance,0.0,1,277,15323.36,0
CLM107531,63,M,Professional,GJ,Comprehensive,15,9694.45,2500,0,Tata,3,Fire,Minor Damage,18,0,Police,0.0,1,79,36916.32,0
CLM107532,65,M,Professional,GJ,Third Party,28,8865.63,2500,0,Toyota,0,Collision,Minor Damage,17,1,Police,0.0,0,511,70548.51,0
CLM107533,47,F,Professional,TN,Own Damage,18,39879.82,2500,0,Honda,1,Fire,Minor Damage,2,4,Police,2.0,0,536,28048.28,0
CLM107534,30,F,Professional,WB,Own Damage,99,12623.14,10000,0,Honda,9,Theft,Minor Damage,0,1,None,4.0,0,1345,19413.82,1
CLM107535,37,M,Student,GJ,Own Damage,49,14676.51,1000,0,Honda,7,Vandalism,Minor Damage,1,6,Police,1.0,1,770,8729.51,0
CLM107536,30,M,Retired,TN,Comprehensive,64,8925.8,1000,1,Kia,7,Vandalism,Minor Damage,15,5,Ambulance,0.0,0,957,27595.2,0
CLM107537,55,M,Student,DL,Comprehensive,23,13915.79,1000,1,Kia,2,Collision,Trivial Damage,9,1,Police,0.0,1,611,6431.07,0
CLM107538,34,F,Retired,DL,Comprehensive,28,20704.88,10000,1,Toyota,5,Fire,Major Damage,9,1,Police,1.0,1,170,57807.89,0
CLM107539,53,M,Self-Employed,KA,Comprehensive,60,19903.92,1000,0,Mahindra,14,Fire,Trivial Damage,14,0,Other,1.0,0,849,3811.87,0
CLM107540,55,F,Retired,GJ,Comprehensive,16,15819.42,1000,1,Kia,10,Collision,Minor Damage,5,6,Police,0.0,1,432,15053.57,0
CLM107541,71,M,Retired,WB,Comprehensive,32,21270.65,5000,0,Hyundai,15,Natural Calamity,Minor Damage,9,2,Ambulance,1.0,0,544,14098.67,0
CLM107542,39,F,Salaried,KA,Comprehensive,18,12731.73,1000,1,Mahindra,11,Collision,Total Loss,8,2,Police,2.0,1,450,83381.72,0
CLM107543,72,M,Retired,MH,Own Damage,34,26344.74,2500,0,Maruti,9,Collision,Major Damage,16,6,Police,3.0,1,708,75692.81,0
CLM107544,40,F,Retired,GJ,Own Damage,7,48883.89,2500,0,Toyota,14,Collision,Minor Damage,20,5,Police,4.0,0,170,11724.61,0
CLM107545,56,F,Retired,MH,Comprehensive,14,24335.21,1000,2,Kia,7,Fire,Major Damage,2,1,None,0.0,1,162,84760.75,0
CLM107546,55,M,Professional,KA,Comprehensive,28,14772.04,5000,1,Honda,15,Collision,Minor Damage,3,6,None,0.0,0,667,13222.08,1
CLM107547,64,M,Salaried,MH,Comprehensive,31,11859.83,2500,0,Kia,15,Fire,Minor Damage,2,5,Fire,2.0,1,706,11183.65,0
CLM107548,44,F,Self-Employed,TN,Comprehensive,39,10440.99,2500,1,Maruti,10,Collision,Trivial Damage,8,1,Police,1.0,1,126,4010.24,1
CLM107549,63,F,Professional,KA,Comprehensive,8,15518.8,1000,0,Maruti,1,Collision,Minor Damage,7,2,Police,2.0,0,56,31156.16,0
CLM107550,38,M,Self-Employed,MH,Third Party,27,10451.15,2500,0,Mahindra,3,Collision,Minor Damage,19,6,Ambulance,1.0,1,606,20523.96,0
CLM107551,46,F,Salaried,KA,Comprehensive,5,17168.16,1000,1,Maruti,5,Collision,Minor Damage,5,2,,1.0,1,120,21957.11,1
CLM107552,46,M,Student,WB,Comprehensive,18,14954.93,10000,1,Tata,6,Collision,Major Damage,18,2,Police,0.0,1,280,26678.98,0
CLM107553,58,M,Professional,DL,Comprehensive,24,11796.87,2500,0,Maruti,10,Collision,Trivial Damage,1,2,Other,0.0,1,272,12284.06,1
CLM107554,53,M,Student,DL,Comprehensive,21,16204.96,10000,1,Hyundai,7,Natural Calamity,Trivial Damage,16,1,None,0.0,1,430,4218.48,0
CLM107555,22,M,Student,MH,Own Damage,69,16883.98,2500,1,Hyundai,8,Theft,Trivial Damage,12,2,None,1.0,1,1304,15574.75,1
CLM107556,64,F,Professional,TN,Own Damage,24,18992.74,2500,0,Honda,8,Theft,Minor Damage,15,0,Ambulance,3.0,0,573,18056.63,0
CLM107557,61,F,Professional,MH,Own Damage,36,15277.93,1000,0,Kia,3,Collision,Trivial Damage,12,2,Fire,0.0,1,944,10533.76,0
CLM107558,23,M,Professional,MH,Own Damage,28,18369.33,1000,0,Mahindra,3,Vandalism,Minor Damage,12,3,Police,0.0,1,556,22836.39,0
CLM107559,72,M,Salaried,KA,Third Party,23,25291.27,2500,1,Maruti,7,Vandalism,Minor Damage,17,2,None,1.0,1,497,20540.58,0
CLM107560,55,M,Student,KA,Comprehensive,34,10678.33,1000,0,Tata,10,Theft,Minor Damage,7,1,Police,2.0,1,951,16620.44,0
CLM107561,22,M,Student,GJ,Comprehensive,26,10527.13,10000,0,Hyundai,0,Collision,Minor Damage,17,0,Other,0.0,0,107,33918.42,0
CLM107562,46,M,Professional,DL,Comprehensive,25,20915.4,10000,1,Maruti,3,Collision,Minor Damage,19,2,Police,,1,97,11927.21,0
CLM107563,65,F,Self-Employed,DL,Comprehensive,20,12619.92,1000,1,Toyota,12,Vandalism,Major Damage,8,6,Police,0.0,0,495,57576.38,1
CLM107564,33,M,Self-Employed,KA,Comprehensive,16,25661.77,5000,0,Honda,4,Collision,Minor Damage,13,5,Police,3.0,0,222,24316.64,0
CLM107565,71,M,Salaried,KA,Comprehensive,15,22809.13,5000,3,Honda,14,Vandalism,Minor Damage,5,3,,2.0,0,227,15419.4,0
CLM107566,41,M,Salaried,MH,Comprehensive,25,26023.88,1000,1,Tata,0,Collision,Trivial Damage,14,3,Police,0.0,1,92,8620.45,0
CLM107567,30,M,,TN,Third Party,23,9615.13,5000,0,Toyota,14,Collision,Total Loss,23,6,,1.0,1,229,46336.04,0
CLM107568,38,M,Salaried,WB,Own Damage,59,15001.06,5000,0,Toyota,6,Vandalism,Major Damage,15,6,Ambulance,0.0,0,522,71689.15,0
CLM107569,47,F,Retired,TN,Own Damage,6,18437.18,2500,1,Honda,11,Collision,Major Damage,10,1,Other,1.0,1,136,39631.84,0
CLM107570,57,M,Salaried,TN,Own Damage,73,11066.12,2500,1,Toyota,9,Collision,Minor Damage,1,5,Other,1.0,0,1078,17554.79,1
CLM107571,70,F,Student,DL,Third Party,9,14728.06,1000,0,Hyundai,11,Theft,Major Damage,20,6,Police,3.0,1,205,27761.24,0
CLM107572,29,F,Retired,GJ,Comprehensive,23,17509.47,2500,2,Mahindra,11,Collision,Minor Damage,16,3,,3.0,1,664,18401.15,1
CLM107573,72,M,Professional,GJ,Comprehensive,31,12066.32,2500,0,Maruti,12,Fire,Minor Damage,18,1,Police,1.0,1,184,15981.57,0
CLM107574,48,F,Self-Employed,MH,Own Damage,10,11015.33,1000,1,Tata,1,Vandalism,Total Loss,22,2,Other,0.0,1,289,407028.67,0
CLM107575,25,M,Student,DL,Comprehensive,8,13617.9,10000,2,Hyundai,7,Theft,Trivial Damage,12,3,None,1.0,0,68,8751.31,0
CLM107576,70,M,Salaried,MH,Third Party,21,26656.4,10000,1,Maruti,9,Collision,Major Damage,16,5,Police,0.0,0,577,76154.74,0
CLM107577,37,M,Retired,DL,Third Party,36,18915.67,10000,1,Mahindra,12,Natural Calamity,Trivial Damage,19,0,Ambulance,1.0,1,318,3797.46,0
CLM107578,53,F,Student,TN,Third Party,43,16638.56,2500,0,Hyundai,14,Collision,Major Damage,15,3,Police,2.0,0,1105,31276.61,1
CLM107579,57,F,Retired,GJ,Comprehensive,7,22174.1,1000,0,Honda,7,Collision,Total Loss,3,6,Fire,2.0,1,191,102985.34,0
CLM107580,18,M,Professional,MH,Third Party,20,15203.07,5000,2,Hyundai,9,Collision,Minor Damage,19,0,Police,1.0,1,264,36185.24,1
CLM107581,30,M,Professional,DL,Third Party,4,12995.5,2500,1,Maruti,11,Collision,Major Damage,2,0,None,0.0,0,6,26952.58,1
CLM107582,57,M,Professional,WB,Comprehensive,11,11221.01,5000,0,Honda,14,Collision,Major Damage,18,4,Police,1.0,0,124,34357.08,0
CLM107583,36,M,Professional,MH,Third Party,52,14252.63,5000,2,Toyota,11,Fire,Major Damage,16,2,Ambulance,1.0,1,940,33577.61,0
CLM107584,18,M,Self-Employed,KA,Comprehensive,30,20295.29,1000,1,Tata,9,Fire,Minor Damage,2,2,Fire,3.0,0,201,23416.48,1
CLM107585,19,M,Self-Employed,DL,Third Party,11,8481.97,2500,2,Kia,2,Collision,Major Damage,21,1,Fire,0.0,0,79,118436.19,0
CLM107586,65,M,Self-Employed,KA,Third Party,48,13044.28,2500,2,Maruti,1,Fire,Minor Damage,8,2,Police,0.0,1,642,28506.44,0
CLM107587,26,F,Student,GJ,Comprehensive,13,14594.1,10000,0,Toyota,6,Collision,Trivial Damage,17,0,Police,0.0,1,88,4840.57,0
CLM107588,23,F,Professional,DL,Comprehensive,22,12967.61,2500,0,Hyundai,4,Collision,Trivial Damage,12,1,Other,0.0,0,420,5674.85,0
CLM107589,50,F,Student,KA,Comprehensive,3,22520.85,1000,2,Tata,0,Fire,Trivial Damage,16,6,,1.0,0,78,8634.57,0
CLM107590,24,F,Self-Employed,GJ,Own Damage,11,18470.16,2500,2,Toyota,3,Natural Calamity,Trivial Damage,18,4,Police,1.0,1,211,5157.25,0
CLM107591,55,M,Student,MH,Own Damage,28,13233.14,1000,2,Hyundai,13,Collision,Minor Damage,4,3,Fire,0.0,1,306,17104.72,0
CLM107592,49,F,Student,DL,Third Party,27,21743.38,1000,1,Mahindra,12,Natural Calamity,Major Damage,15,2,Police,0.0,1,462,29864.4,0
CLM107593,54,M,Retired,GJ,Own Damage,16,9978.19,10000,0,Maruti,4,Collision,Major Damage,9,0,Police,0.0,1,283,50660.64,0
CLM107594,46,M,Retired,DL,Comprehensive,21,18717.92,2500,1,Toyota,4,Collision,Trivial Damage,1,4,Police,0.0,0,627,11069.45,1
CLM107595,62,F,Self-Employed,GJ,Own Damage,38,11581.2,1000,1,Mahindra,4,Collision,Total Loss,2,2,,2.0,1,931,897980.34,1
CLM107596,54,F,Retired,TN,Comprehensive,19,19350.45,2500,1,Hyundai,14,Collision,Major Damage,16,3,Police,0.0,1,239,31173.77,0
CLM107597,41,M,Retired,DL,Comprehensive,31,16985.28,1000,0,Honda,11,Collision,Total Loss,18,3,Police,0.0,1,796,48919.9,1
CLM107598,18,F,Professional,WB,Comprehensive,14,17183.67,5000,1,Maruti,3,Vandalism,Minor Damage,2,3,Fire,1.0,0,146,40822.47,1
CLM107599,33,F,Student,MH,Third Party,22,17447.69,2500,0,Honda,12,Collision,Trivial Damage,6,2,Police,1.0,0,348,7877.9,0
CLM107600,25,F,Professional,GJ,Comprehensive,3,14571.6,1000,0,Honda,14,Natural Calamity,Major Damage,15,1,None,0.0,1,61,32347.66,0
CLM107601,18,F,Professional,WB,Comprehensive,15,17017.2,1000,0,Maruti,6,Collision,Major Damage,19,6,Police,2.0,1,75,63844.43,0
CLM107602,33,F,Salaried,MH,Third Party,24,10518.29,5000,2,Hyundai,2,Collision,Trivial Damage,7,3,Ambulance,0.0,1,352,9505.27,1
CLM107603,29,M,Student,TN,Comprehensive,21,14669.55,10000,2,Honda,1,Vandalism,Minor Damage,11,0,Police,1.0,1,305,46816.14,0
CLM107604,22,M,Retired,MH,Comprehensive,14,10409.97,10000,1,Toyota,14,Natural Calamity,Total Loss,15,4,Police,3.0,1,88,111168.42,0
CLM107605,35,M,Professional,GJ,Comprehensive,9,30029.02,1000,1,Toyota,8,Collision,Trivial Damage,14,6,None,1.0,0,177,6253.94,0
CLM107606,46,F,Professional,TN,Comprehensive,25,11584.29,2500,0,Honda,3,Fire,Trivial Damage,7,6,Police,0.0,0,198,6728.43,0
CLM107607,28,F,Salaried,DL,Comprehensive,21,27525.89,1000,0,Hyundai,9,Collision,Minor Damage,10,3,None,4.0,1,463,14266.09,0
CLM107608,33,M,Self-Employed,GJ,Comprehensive,29,23196.41,10000,1,Honda,11,Vandalism,Minor Damage,2,3,,1.0,1,833,14506.78,0
CLM107609,19,F,Retired,DL,Comprehensive,13,13646.79,2500,0,Maruti,15,Theft,Total Loss,13,1,Police,1.0,1,299,53824.74,0
CLM107610,20,M,Student,KA,Comprehensive,34,12283.02,10000,0,Hyundai,0,Collision,Trivial Damage,7,2,Fire,1.0,0,132,15403.69,0
CLM107611,26,M,Retired,KA,Own Damage,8,14141.07,2500,2,Tata,2,Collision,Minor Damage,22,4,None,0.0,1,113,38622.9,0
CLM107612,43,F,Self-Employed,TN,Comprehensive,6,34728.95,1000,0,Tata,10,Collision,Minor Damage,0,1,Police,0.0,0,137,7969.39,0
CLM107613,55,F,Salaried,DL,Own Damage,52,13272.32,2500,0,Tata,14,Collision,Minor Damage,0,6,None,2.0,0,1436,10623.92,0
CLM107614,62,F,Self-Employed,GJ,Comprehensive,9,25259.39,10000,0,Hyundai,5,Collision,Trivial Damage,20,2,Ambulance,3.0,0,106,13259.9,0
CLM107615,53,M,Salaried,MH,Comprehensive,25,27370.8,5000,1,Mahindra,7,Vandalism,Minor Damage,10,0,Police,0.0,0,457,18191.46,0
CLM107616,53,F,Salaried,WB,Third Party,18,12606.41,2500,0,Toyota,0,Collision,Minor Damage,21,4,Police,2.0,1,427,34599.06,0
CLM107617,71,M,Professional,DL,Third Party,53,14568.74,1000,2,Kia,10,Collision,Total Loss,17,4,Fire,1.0,1,1233,82068.33,0
CLM107618,32,M,Student,GJ,Comprehensive,35,9598.9,1000,0,Toyota,1,Collision,Trivial Damage,9,5,Ambulance,0.0,0,638,8700.43,0
CLM107619,63,M,Professional,MH,Comprehensive,6,16750.04,1000,1,Honda,5,Vandalism,Major Damage,9,6,Fire,1.0,1,168,111515.69,0
CLM107620,71,M,Student,DL,Own Damage,63,16759.47,1000,1,Honda,10,Collision,Trivial Damage,18,4,Police,1.0,1,1879,7568.76,0
CLM107621,50,M,Retired,MH,Third Party,44,15077.93,2500,1,Hyundai,6,Collision,Major Damage,3,3,None,1.0,1,990,58909.4,0
CLM107622,65,F,Self-Employed,MH,Third Party,16,14262.58,2500,0,Maruti,8,Theft,Minor Damage,4,6,Other,0.0,1,139,14163.67,0
CLM107623,25,F,Student,DL,Own Damage,8,20828.69,1000,3,Toyota,11,Fire,Total Loss,13,5,Police,1.0,1,96,131078.23,0
CLM107624,68,F,Student,WB,Third Party,26,23417.24,10000,1,Maruti,1,Theft,Trivial Damage,3,6,Police,0.0,1,347,11099.68,0
CLM107625,50,M,Self-Employed,WB,Own Damage,27,21824.8,2500,0,Mahindra,10,Vandalism,Trivial Damage,23,6,Police,0.0,1,444,6698.57,0
CLM107626,30,F,Professional,TN,Third Party,4,15160.57,2500,1,Toyota,9,Natural Calamity,Major Damage,14,3,Police,2.0,1,23,57231.56,0
CLM107627,21,M,Student,TN,Comprehensive,25,19790.23,2500,0,Mahindra,4,Collision,Major Damage,23,1,Police,2.0,1,496,135917.6,0
CLM107628,59,M,Student,TN,Comprehensive,41,15565.41,5000,1,Honda,3,Collision,Trivial Damage,5,5,Police,1.0,1,703,8102.95,0
CLM107629,42,M,Student,DL,Own Damage,24,13988.76,10000,0,Honda,10,Theft,Trivial Damage,2,0,Other,2.0,1,202,5842.51,0
CLM107630,35,M,Retired,DL,Comprehensive,21,16000.35,5000,1,Mahindra,9,Collision,Trivial Damage,6,0,Ambulance,0.0,0,507,4268.19,0
CLM107631,40,F,Retired,KA,Own Damage,19,13250.68,2500,0,Hyundai,15,Collision,Trivial Damage,11,5,Police,1.0,1,483,2113.43,0
CLM107632,74,F,Salaried,WB,Third Party,11,11323.01,10000,0,Honda,2,Collision,Minor Damage,1,2,Other,2.0,1,92,47465.43,0
CLM107633,42,M,Professional,DL,Third Party,47,25929.16,2500,0,Hyundai,2,Collision,Minor Damage,15,2,Police,1.0,0,255,50577.58,1
CLM107634,22,F,Professional,KA,Comprehensive,17,20949.4,1000,0,Tata,9,Vandalism,Major Damage,5,6,Other,3.0,0,461,58296.25,0
CLM107635,33,M,Salaried,TN,Comprehensive,26,11624.97,1000,2,Toyota,7,Theft,Minor Damage,21,4,Police,1.0,0,779,17955.91,0
CLM107636,26,F,Professional,GJ,Third Party,7,11961.18,10000,1,Hyundai,3,Collision,Trivial Damage,8,5,None,1.0,1,166,7979.22,0
CLM107637,57,M,Self-Employed,DL,Comprehensive,20,17071.87,10000,0,Toyota,3,Collision,Major Damage,8,0,Police,3.0,1,440,172519.24,0
CLM107638,63,M,Salaried,TN,Comprehensive,32,15517.5,10000,2,Hyundai,7,Collision,Trivial Damage,13,3,Police,1.0,0,731,14334.35,0
CLM107639,65,M,Professional,TN,Own Damage,17,12863.73,5000,0,Tata,3,Natural Calamity,Major Damage,12,5,Ambulance,1.0,0,205,100410.4,0
CLM107640,54,F,Salaried,GJ,Comprehensive,17,13650.53,2500,0,Honda,7,Natural Calamity,Total Loss,8,6,Other,2.0,1,456,113857.4,0
CLM107641,61,F,Professional,TN,Comprehensive,22,12380.88,5000,1,Tata,3,Theft,Minor Damage,12,1,Police,1.0,1,301,26429.5,0
CLM107642,41,M,Self-Employed,GJ,Third Party,31,17444.79,2500,0,Honda,5,Collision,Trivial Damage,18,4,None,2.0,1,803,7764.32,0
CLM107643,53,M,Salaried,DL,Third Party,25,22658.58,2500,0,Maruti,8,Fire,Minor Damage,21,4,None,0.0,0,46,20443.8,0
CLM107644,24,M,Salaried,GJ,Comprehensive,79,15942.25,5000,0,Toyota,13,Theft,Trivial Damage,14,2,Police,0.0,0,1442,5850.55,0
CLM107645,48,F,Salaried,MH,Comprehensive,52,14436.65,1000,2,Honda,3,Collision,Minor Damage,13,1,Police,0.0,1,1152,16066.46,0
CLM107646,49,M,Retired,KA,Own Damage,14,11196.05,2500,0,Hyundai,15,Collision,Minor Damage,16,6,Other,2.0,0,299,5050.73,0
CLM107647,19,M,Student,MH,Comprehensive,45,9995.12,2500,1,Hyundai,7,Collision,Minor Damage,13,6,Other,,0,319,25161.43,1
CLM107648,49,M,Salaried,KA,Third Party,4,10512.49,2500,0,Kia,12,Vandalism,Major Damage,19,2,Ambulance,1.0,0,89,29800.96,1
CLM107649,59,M,Self-Employed,WB,Comprehensive,18,17536.18,10000,2,Toyota,13,Collision,Minor Damage,0,5,Police,1.0,1,361,15962.81,1
CLM107650,38,F,Professional,GJ,Own Damage,5,17741.06,5000,0,Maruti,7,Theft,Trivial Damage,21,6,Police,0.0,0,67,5417.76,1
CLM107651,49,M,Retired,DL,Comprehensive,34,9354.0,2500,1,Tata,14,Collision,Minor Damage,22,4,Ambulance,1.0,0,333,6658.83,0
CLM107652,34,M,Student,TN,Comprehensive,17,10413.43,2500,0,Maruti,6,Collision,Trivial Damage,21,0,Police,0.0,1,395,5929.34,0
CLM107653,33,M,Student,KA,Third Party,8,13137.68,2500,0,Honda,9,Collision,Major Damage,20,6,Police,0.0,1,200,38189.5,0
CLM107654,25,F,Retired,GJ,Comprehensive,39,13469.97,1000,0,Mahindra,3,Vandalism,Total Loss,13,3,Fire,0.0,1,216,314313.32,0
CLM107655,36,M,Retired,KA,Comprehensive,9,38466.98,2500,0,Toyota,5,Natural Calamity,Trivial Damage,3,0,Police,1.0,0,210,8100.7,0
CLM107656,63,M,Retired,MH,Own Damage,36,8970.43,1000,0,Tata,0,Collision,Trivial Damage,16,2,Police,0.0,1,672,14622.23,0
CLM107657,71,M,Self-Employed,TN,Comprehensive,27,14054.45,2500,1,Hyundai,6,Natural Calamity,Minor Damage,2,0,None,0.0,1,164,15501.74,0
CLM107658,54,M,Student,TN,Third Party,19,10107.77,2500,2,Mahindra,13,Collision,Trivial Damage,3,3,Other,1.0,1,446,4449.99,0
CLM107659,53,F,Self-Employed,GJ,Comprehensive,42,17127.64,2500,2,Kia,3,Collision,Minor Damage,3,6,Police,0.0,1,104,28042.94,1
CLM107660,52,M,Salaried,WB,Comprehensive,10,12683.31,1000,0,Toyota,4,Collision,Trivial Damage,19,1,Other,3.0,1,230,9154.46,0
CLM107661,45,M,Professional,WB,Own Damage,4,13390.29,2500,0,Mahindra,3,Collision,Minor Damage,8,4,None,0.0,0,81,19083.94,0
CLM107662,42,M,Salaried,DL,Comprehensive,8,8409.96,2500,0,Honda,15,Theft,Minor Damage,11,4,Ambulance,0.0,1,31,6007.16,0
CLM107663,53,F,Self-Employed,GJ,Own Damage,78,20245.75,1000,1,Toyota,1,Collision,Minor Damage,19,5,Other,,0,1056,30484.23,0
CLM107664,62,M,Retired,MH,Comprehensive,11,35610.47,5000,1,Hyundai,9,Vandalism,Minor Damage,14,1,Police,0.0,1,137,12080.34,0
CLM107665,41,M,Salaried,MH,Comprehensive,16,14973.06,2500,2,Kia,2,Vandalism,Minor Damage,17,3,None,2.0,1,307,29049.85,0
CLM107666,50,F,Student,GJ,Third Party,60,15818.33,2500,0,Mahindra,7,Collision,Minor Damage,2,0,Police,0.0,1,996,17460.06,0
CLM107667,44,M,Self-Employed,GJ,Third Party,16,21316.7,1000,0,Maruti,4,Natural Calamity,Minor Damage,12,4,Police,0.0,1,50,17347.5,0
CLM107668,34,M,Student,KA,Comprehensive,34,15433.54,5000,0,Tata,7,Collision,Minor Damage,22,5,Police,0.0,1,931,14577.09,0
CLM107669,34,F,Retired,KA,Own Damage,64,15300.13,2500,0,Kia,8,Collision,Major Damage,20,4,Other,0.0,1,386,33194.12,0
CLM107670,22,M,Salaried,MH,Own Damage,30,20163.79,2500,0,Tata,0,Theft,Minor Damage,9,5,Ambulance,2.0,1,569,49912.22,0
CLM107671,43,M,Salaried,GJ,Third Party,22,9130.46,10000,0,Honda,4,Natural Calamity,Minor Damage,7,2,,0.0,1,556,12167.32,0
CLM107672,58,F,Retired,MH,Comprehensive,39,16995.62,5000,1,Honda,10,Collision,Minor Damage,20,5,Ambulance,0.0,1,76,12905.77,0
CLM107673,57,M,Salaried,KA,Comprehensive,2,12580.44,5000,0,Tata,13,Collision,Total Loss,15,2,Fire,0.0,1,47,52596.69,0
CLM107674,74,F,Self-Employed,WB,Comprehensive,16,25516.09,5000,0,Hyundai,1,Fire,Trivial Damage,3,1,Other,2.0,0,332,9711.48,0
CLM107675,20,M,Retired,MH,Comprehensive,53,16965.58,5000,2,Kia,2,Collision,Total Loss,12,2,Fire,0.0,1,423,533843.55,0
CLM107676,61,M,Salaried,KA,Third Party,12,12574.54,5000,0,Toyota,15,Collision,Trivial Damage,12,2,Ambulance,1.0,1,170,3070.68,0
CLM107677,63,M,Student,KA,Third Party,25,18865.06,10000,0,Honda,15,Theft,Trivial Damage,22,5,Ambulance,0.0,1,511,6015.99,0
CLM107678,42,M,,GJ,Comprehensive,35,21402.36,2500,1,Mahindra,12,Vandalism,Minor Damage,19,4,Police,0.0,1,307,8299.06,0
CLM107679,34,M,Professional,WB,Third Party,17,15499.88,2500,0,Mahindra,4,Vandalism,Trivial Damage,4,0,,0.0,1,480,10043.01,0
CLM107680,38,M,Student,GJ,Comprehensive,35,27390.2,10000,1,Kia,3,Theft,Minor Damage,17,3,Police,0.0,0,54,26848.6,0
CLM107681,56,F,Retired,GJ,Comprehensive,27,24735.4,10000,2,Honda,10,Fire,Minor Damage,3,3,None,0.0,1,174,12632.15,0
CLM107682,67,M,Student,TN,Own Damage,120,16773.05,5000,1,Maruti,14,Collision,Total Loss,13,4,Police,0.0,1,1326,61736.37,0
CLM107683,54,M,Self-Employed,KA,Comprehensive,40,13010.29,2500,1,Maruti,14,Natural Calamity,Trivial Damage,21,6,None,0.0,1,1048,2184.8,0
CLM107684,47,F,Professional,DL,Comprehensive,27,9202.08,2500,0,Hyundai,9,Collision,Trivial Damage,22,0,None,1.0,1,92,5611.77,0
CLM107685,55,F,Retired,WB,Own Damage,3,14000.16,2500,0,Mahindra,1,Natural Calamity,Trivial Damage,1,6,Ambulance,2.0,1,17,8069.69,0
CLM107686,22,M,Self-Employed,WB,Own Damage,12,12642.09,1000,1,Kia,3,Fire,Trivial Damage,3,0,Other,0.0,1,159,13631.44,0
CLM107687,52,F,Professional,KA,Comprehensive,9,16628.78,1000,0,Maruti,1,Collision,Trivial Damage,9,2,,0.0,1,163,8667.47,0
CLM107688,20,M,Salaried,DL,Comprehensive,59,14865.52,1000,2,Kia,10,Collision,Minor Damage,20,4,Police,0.0,1,1208,21478.34,0
CLM107689,72,F,Professional,DL,Comprehensive,8,15618.86,1000,1,Hyundai,7,Natural Calamity,Trivial Damage,23,3,Ambulance,0.0,0,174,11557.91,0
CLM107690,68,M,Student,GJ,Comprehensive,17,16675.93,2500,0,Maruti,3,Fire,Trivial Damage,15,5,Other,2.0,1,268,10609.65,0
CLM107691,46,M,Retired,DL,Comprehensive,29,23469.97,10000,0,Honda,0,Theft,Trivial Damage,23,1,Ambulance,0.0,1,48,8612.9,1
CLM107692,39,M,Retired,KA,Comprehensive,14,13229.46,2500,4,Toyota,8,Collision,Trivial Damage,4,6,Police,1.0,1,284,8166.85,1
CLM107693,59,F,Student,WB,Third Party,16,13504.32,2500,0,Maruti,7,Collision,Major Damage,21,0,Fire,1.0,0,410,37244.74,0
CLM107694,54,F,Self-Employed,MH,Comprehensive,27,19977.17,2500,1,Maruti,8,Collision,Major Damage,18,3,Ambulance,1.0,1,477,38101.2,0
CLM107695,58,M,Retired,DL,Third Party,12,28034.66,1000,0,Tata,12,Collision,Minor Damage,0,0,Other,1.0,1,330,15626.12,0
